,0
14194,4
14195,4
14196,0
14197,6
14198,0
14199,2
14200,3
14201,4
14202,4
14203,6
14204,5
14205,5
14206,3
14207,0
14208,6
14209,1
14210,0
14211,1
14212,3
14213,1
14214,1
14215,2
14216,1
14217,3
14218,3
14219,4
14220,3
14221,5
14222,5
14223,0
14224,2
14225,5
14226,5
14227,1
14228,0
14229,2
14230,5
14231,5
14232,5
14233,4
14234,0
14235,5
14236,3
14237,4
14238,0
14239,6
14240,4
14241,6
14242,1
14243,3
14244,2
14245,0
14246,0
14247,5
14248,2
14249,1
14250,4
14251,0
14252,6
14253,1
14254,6
14255,3
14256,4
14257,3
14258,4
14259,1
14260,3
14261,2
14262,3
14263,4
14264,4
14265,4
14266,3
14267,4
14268,1
14269,2
14270,0
14271,4
14272,5
14273,0
14274,0
14275,4
14276,6
14277,4
14278,5
14279,1
14280,2
14281,0
14282,2
14283,3
14284,2
14285,0
14286,3
14287,1
14288,4
14289,3
14290,4
14291,5
14292,2
14293,2
14294,0
14295,3
14296,3
14297,4
14298,2
14299,2
14300,5
14301,1
14302,3
14303,5
14304,5
14305,4
14306,5
14307,6
14308,5
14309,1
14310,3
14311,5
14312,3
14313,4
14314,0
14315,5
14316,3
14317,4
14318,2
14319,3
14320,0
14321,0
14322,2
14323,0
14324,6
14325,3
14326,3
14327,2
14328,0
14329,2
14330,5
14331,1
14332,1
14333,2
14334,1
14335,4
14336,5
14337,4
14338,5
14339,0
14340,1
14341,4
14342,2
14343,0
14344,6
14345,2
14346,4
14347,0
14348,5
14349,3
14350,3
14351,4
14352,5
14353,1
14354,5
14355,2
14356,3
14357,3
14358,0
14359,0
14360,2
14361,2
14362,1
14363,3
14364,4
14365,3
14366,1
14367,1
14368,2
14369,5
14370,6
14371,3
14372,2
14373,2
14374,5
14375,5
14376,5
14377,1
14378,3
14379,1
14380,0
14381,5
14382,1
14383,6
14384,1
14385,6
14386,1
14387,1
14388,4
14389,0
14390,5
14391,3
14392,4
14393,1
14394,3
14395,3
14396,4
14397,1
14398,3
14399,2
14400,2
14401,5
14402,6
14403,2
14404,3
14405,0
14406,1
14407,1
14408,3
14409,4
14410,3
14411,1
14412,5
14413,0
14414,1
14415,2
14416,4
14417,4
14418,2
14419,2
14420,5
14421,1
14422,2
14423,6
14424,5
14425,1
14426,1
14427,5
14428,4
14429,3
14430,4
14431,3
14432,3
14433,5
14434,4
14435,2
14436,5
14437,1
14438,1
14439,5
14440,1
14441,0
14442,3
14443,1
14444,1
14445,5
14446,0
14447,3
14448,5
14449,1
14450,4
14451,2
14452,3
14453,3
14454,3
14455,2
14456,3
14457,3
14458,6
14459,0
14460,1
14461,3
14462,4
14463,5
14464,0
14465,4
14466,1
14467,1
14468,5
14469,2
14470,3
14471,5
14472,2
14473,0
14474,5
14475,2
14476,2
14477,1
14478,3
14479,5
14480,5
14481,0
14482,0
14483,3
14484,5
14485,0
14486,2
14487,5
14488,3
14489,1
14490,1
14491,3
14492,2
14493,3
14494,3
14495,3
14496,5
14497,5
14498,2
14499,4
14500,4
14501,0
14502,4
14503,1
14504,2
14505,4
14506,4
14507,4
14508,5
14509,1
14510,6
14511,1
14512,0
14513,0
14514,6
14515,2
14516,5
14517,0
14518,0
14519,2
14520,2
14521,6
14522,1
14523,3
14524,2
14525,3
14526,0
14527,1
14528,1
14529,5
14530,4
14531,3
14532,4
14533,6
14534,4
14535,2
14536,2
14537,3
14538,5
14539,3
14540,0
14541,2
14542,1
14543,2
14544,4
14545,1
14546,3
14547,3
14548,5
14549,5
14550,3
14551,1
14552,0
14553,2
14554,0
14555,2
14556,5
14557,2
14558,6
14559,4
14560,4
14561,2
14562,1
14563,4
14564,3
14565,2
14566,5
14567,3
14568,4
14569,3
14570,0
14571,1
14572,1
14573,1
14574,2
14575,0
14576,2
14577,5
14578,1
14579,1
14580,4
14581,5
14582,1
14583,2
14584,2
14585,5
14586,2
14587,4
14588,2
14589,2
14590,5
14591,1
14592,5
14593,3
14594,4
14595,3
14596,3
14597,1
14598,5
14599,4
14600,3
14601,5
14602,3
14603,2
14604,4
14605,0
14606,4
14607,2
14608,1
14609,3
14610,1
14611,1
14612,1
14613,1
14614,3
14615,4
14616,0
14617,3
14618,5
14619,0
14620,5
14621,4
14622,0
14623,5
14624,1
14625,2
14626,1
14627,2
14628,2
14629,6
14630,6
14631,0
14632,4
14633,1
14634,3
14635,3
14636,5
14637,1
14638,3
14639,0
14640,5
14641,6
14642,5
14643,3
14644,6
14645,4
14646,2
14647,4
14648,0
14649,3
14650,6
14651,2
14652,6
14653,0
14654,5
14655,3
14656,0
14657,0
14658,4
14659,3
14660,0
14661,4
14662,5
14663,2
14664,5
14665,6
14666,5
14667,2
14668,4
14669,2
14670,4
14671,2
14672,4
14673,4
14674,4
14675,5
14676,5
14677,4
14678,3
14679,5
14680,1
14681,0
14682,3
14683,2
14684,2
14685,4
14686,4
14687,5
14688,3
14689,3
14690,3
14691,2
14692,2
14693,5
14694,0
14695,4
14696,3
14697,6
14698,2
14699,2
14700,3
14701,3
14702,1
14703,5
14704,1
14705,1
14706,5
14707,4
14708,4
14709,2
14710,3
14711,0
14712,0
14713,4
14714,4
14715,4
14716,6
14717,4
14718,1
14719,1
14720,1
14721,0
14722,3
14723,2
14724,6
14725,3
14726,5
14727,5
14728,6
14729,3
14730,0
14731,6
14732,6
14733,6
14734,6
14735,6
14736,3
14737,4
14738,3
14739,5
14740,2
14741,4
14742,3
14743,1
14744,1
14745,3
14746,3
14747,2
14748,1
14749,2
14750,2
14751,2
14752,6
14753,5
14754,4
14755,0
14756,3
14757,4
14758,4
14759,5
14760,2
14761,3
14762,5
14763,1
14764,1
14765,1
14766,1
14767,4
14768,0
14769,1
14770,1
14771,4
14772,3
14773,3
14774,3
14775,1
14776,4
14777,5
14778,5
14779,1
14780,1
14781,4
14782,1
14783,3
14784,5
14785,5
14786,1
14787,0
14788,3
14789,5
14790,1
14791,2
14792,3
14793,0
14794,4
14795,6
14796,5
14797,5
14798,4
14799,4
14800,4
14801,1
14802,6
14803,3
14804,3
14805,2
14806,4
14807,3
14808,1
14809,0
14810,3
14811,0
14812,4
14813,3
14814,0
14815,3
14816,6
14817,1
14818,5
14819,2
14820,4
14821,4
14822,3
14823,2
14824,5
14825,0
14826,2
14827,3
14828,2
14829,1
14830,5
14831,3
14832,3
14833,2
14834,5
14835,5
14836,3
14837,5
14838,3
14839,1
14840,0
14841,0
14842,0
14843,1
14844,5
14845,5
14846,5
14847,5
14848,5
14849,5
14850,1
14851,4
14852,0
14853,5
14854,3
14855,2
14856,4
14857,2
14858,1
14859,0
14860,1
14861,2
14862,4
14863,2
14864,3
14865,3
14866,0
14867,2
14868,1
14869,3
14870,3
14871,0
14872,2
14873,2
14874,4
14875,1
14876,1
14877,4
14878,4
14879,0
14880,3
14881,0
14882,1
14883,2
14884,2
14885,0
14886,2
14887,1
14888,5
14889,1
14890,0
14891,4
14892,2
14893,4
14894,4
14895,0
14896,2
14897,0
14898,4
14899,3
14900,5
14901,1
14902,2
14903,3
14904,3
14905,3
14906,3
14907,2
14908,3
14909,0
14910,3
14911,2
14912,0
14913,2
14914,3
14915,3
14916,4
14917,3
14918,2
14919,3
14920,4
14921,5
14922,2
14923,1
14924,4
14925,0
14926,2
14927,4
14928,4
14929,0
14930,4
14931,3
14932,4
14933,1
14934,1
14935,0
14936,2
14937,3
14938,6
14939,3
14940,0
14941,3
14942,4
14943,4
14944,0
14945,4
14946,5
14947,0
14948,3
14949,1
14950,2
14951,3
14952,5
14953,3
14954,1
14955,1
14956,2
14957,1
14958,2
14959,1
14960,1
14961,4
14962,3
14963,3
14964,2
14965,1
14966,4
14967,4
14968,4
14969,1
14970,2
14971,4
14972,4
14973,2
14974,5
14975,5
14976,2
14977,5
14978,5
14979,3
14980,1
14981,5
14982,3
14983,5
14984,3
14985,3
14986,2
14987,1
14988,5
14989,3
14990,1
14991,2
14992,2
14993,5
14994,0
14995,0
14996,0
14997,3
14998,2
14999,5
15000,5
15001,0
15002,3
15003,3
15004,5
15005,0
15006,3
15007,5
15008,2
15009,6
15010,4
15011,1
15012,1
15013,1
15014,2
15015,5
15016,2
15017,5
15018,6
15019,2
15020,0
15021,0
15022,2
15023,3
15024,4
15025,4
15026,0
15027,4
15028,0
15029,1
15030,2
15031,6
15032,3
15033,1
15034,1
15035,2
15036,3
15037,3
15038,3
15039,2
15040,0
15041,2
15042,2
15043,0
15044,5
15045,6
15046,4
15047,5
15048,4
15049,2
15050,5
15051,4
15052,5
15053,6
15054,3
15055,3
15056,2
15057,1
15058,1
15059,1
15060,3
15061,2
15062,3
15063,4
15064,4
15065,1
15066,4
15067,5
15068,1
15069,5
15070,5
15071,4
15072,3
15073,5
15074,1
15075,0
15076,4
15077,4
15078,1
15079,4
15080,5
15081,2
15082,3
15083,1
15084,1
15085,1
15086,4
15087,1
15088,5
15089,6
15090,4
15091,4
15092,6
15093,1
15094,3
15095,1
15096,3
15097,2
15098,2
15099,5
15100,1
15101,5
15102,4
15103,5
15104,5
15105,0
15106,1
15107,0
15108,5
15109,3
15110,2
15111,0
15112,0
15113,2
15114,4
15115,3
15116,2
15117,1
15118,2
15119,4
15120,6
15121,6
15122,4
15123,4
15124,1
15125,4
15126,5
15127,4
15128,4
15129,1
15130,5
15131,3
15132,6
15133,0
15134,2
15135,4
15136,2
15137,3
15138,2
15139,3
15140,3
15141,2
15142,0
15143,6
15144,3
15145,4
15146,2
15147,1
15148,1
15149,3
15150,4
15151,5
15152,1
15153,2
15154,5
15155,4
15156,2
15157,4
15158,1
15159,3
15160,0
15161,3
15162,2
15163,4
15164,3
15165,4
15166,5
15167,0
15168,4
15169,4
15170,3
15171,1
15172,4
15173,2
15174,1
15175,2
15176,5
15177,3
15178,5
15179,5
15180,0
15181,1
15182,0
15183,1
15184,3
15185,0
15186,4
15187,2
15188,5
15189,1
15190,6
15191,0
15192,0
15193,2
15194,2
15195,3
15196,2
15197,1
15198,5
15199,3
15200,5
15201,1
15202,5
15203,2
15204,0
15205,3
15206,3
15207,4
15208,5
15209,4
15210,5
15211,1
15212,4
15213,5
15214,4
15215,2
15216,0
15217,5
15218,1
15219,0
15220,5
15221,2
15222,3
15223,6
15224,2
15225,2
15226,4
15227,0
15228,2
15229,5
15230,5
15231,0
15232,2
15233,2
15234,2
15235,4
15236,2
15237,4
15238,6
15239,5
15240,5
15241,2
15242,0
15243,0
15244,0
15245,2
15246,5
15247,5
15248,1
15249,3
15250,3
15251,4
15252,3
15253,3
15254,2
15255,5
15256,0
15257,2
15258,4
15259,2
15260,4
15261,3
15262,4
15263,1
15264,2
15265,6
15266,4
15267,5
15268,2
15269,1
15270,5
15271,2
15272,1
15273,3
15274,5
15275,4
15276,5
15277,6
15278,3
15279,5
15280,5
15281,6
15282,4
15283,3
15284,2
15285,1
15286,5
15287,5
15288,6
15289,1
15290,0
15291,0
15292,2
15293,1
15294,1
15295,5
15296,5
15297,3
15298,4
15299,2
15300,0
15301,5
15302,3
15303,3
15304,5
15305,5
15306,0
15307,1
15308,4
15309,4
15310,4
15311,3
15312,3
15313,0
15314,2
15315,1
15316,0
15317,0
15318,0
15319,2
15320,5
15321,1
15322,6
15323,5
15324,6
15325,5
15326,5
15327,3
15328,0
15329,5
15330,3
15331,4
15332,0
15333,4
15334,2
15335,0
15336,1
15337,2
15338,5
15339,4
15340,4
15341,4
15342,6
15343,1
15344,1
15345,5
15346,5
15347,3
15348,1
15349,3
15350,0
15351,0
15352,1
15353,6
15354,1
15355,2
15356,5
15357,2
15358,2
15359,1
15360,4
15361,3
15362,0
15363,2
15364,4
15365,1
15366,2
15367,3
15368,6
15369,1
15370,2
15371,1
15372,3
15373,3
15374,6
15375,4
15376,3
15377,5
15378,3
15379,0
15380,4
15381,4
15382,6
15383,3
15384,6
15385,1
15386,0
15387,5
15388,3
15389,6
15390,4
15391,1
15392,4
15393,4
15394,3
15395,1
15396,5
15397,1
15398,1
15399,0
15400,0
15401,0
15402,2
15403,3
15404,4
15405,5
15406,6
15407,5
15408,5
15409,5
15410,5
15411,1
15412,3
15413,3
15414,0
15415,1
15416,2
15417,1
15418,3
15419,4
15420,5
15421,2
15422,3
15423,5
15424,6
15425,4
15426,1
15427,0
15428,3
15429,3
15430,3
15431,1
15432,0
15433,0
15434,1
15435,2
15436,4
15437,2
15438,1
15439,0
15440,3
15441,3
15442,4
15443,2
15444,2
15445,5
15446,6
15447,1
15448,3
15449,3
15450,4
15451,3
15452,1
15453,4
15454,4
15455,6
15456,1
15457,5
15458,2
15459,4
15460,5
15461,4
15462,0
15463,0
15464,4
15465,5
15466,1
15467,6
15468,1
15469,2
15470,0
15471,3
15472,3
15473,1
15474,6
15475,4
15476,3
15477,0
15478,6
15479,5
15480,3
15481,2
15482,0
15483,0
15484,0
15485,5
15486,2
15487,0
15488,2
15489,3
15490,1
15491,0
15492,4
15493,5
15494,1
15495,0
15496,5
15497,2
15498,1
15499,0
15500,3
15501,2
15502,0
15503,2
15504,6
15505,4
15506,1
15507,5
15508,1
15509,2
15510,6
15511,4
15512,2
15513,1
15514,5
15515,5
15516,3
15517,1
15518,0
15519,0
15520,6
15521,5
15522,4
15523,2
15524,5
15525,2
15526,3
15527,4
15528,2
15529,4
15530,6
15531,0
15532,6
15533,3
15534,3
15535,4
15536,5
15537,4
15538,6
15539,2
15540,6
15541,3
15542,0
15543,3
15544,5
15545,5
15546,3
15547,2
15548,0
15549,0
15550,1
15551,5
15552,6
15553,1
15554,1
15555,6
15556,0
15557,3
15558,0
15559,4
15560,3
15561,1
15562,3
15563,0
15564,6
15565,5
15566,2
15567,5
15568,2
15569,1
15570,2
15571,1
15572,4
15573,0
15574,0
15575,5
15576,4
15577,2
15578,6
15579,4
15580,4
15581,2
15582,2
15583,1
15584,0
15585,1
15586,5
15587,1
15588,4
15589,2
15590,1
15591,0
15592,2
15593,5
15594,5
15595,4
15596,1
15597,5
15598,1
15599,3
15600,5
15601,5
15602,4
15603,1
15604,0
15605,6
15606,5
15607,1
15608,1
15609,4
15610,2
15611,5
15612,2
15613,0
15614,6
15615,5
15616,4
15617,5
15618,2
15619,1
15620,5
15621,1
15622,4
15623,2
15624,5
15625,0
15626,4
15627,5
15628,1
15629,5
15630,5
15631,2
15632,4
15633,3
15634,0
15635,0
15636,3
15637,5
15638,5
15639,5
15640,1
15641,2
15642,5
15643,4
15644,3
15645,3
15646,3
15647,5
15648,1
15649,3
15650,1
15651,1
15652,1
15653,3
15654,0
15655,2
15656,4
15657,3
15658,4
15659,4
15660,4
15661,5
15662,3
15663,1
15664,3
15665,4
15666,1
15667,0
15668,3
15669,4
15670,1
15671,6
15672,5
15673,1
15674,5
15675,2
15676,2
15677,1
15678,3
15679,5
15680,1
15681,2
15682,4
15683,1
15684,2
15685,2
15686,3
15687,1
15688,3
15689,5
15690,0
15691,3
15692,3
15693,5
15694,4
15695,4
15696,2
15697,6
15698,1
15699,6
15700,2
15701,5
15702,6
15703,0
15704,4
15705,1
15706,3
15707,2
15708,3
15709,4
15710,5
15711,1
15712,3
15713,5
15714,4
15715,1
15716,1
15717,3
15718,3
15719,5
15720,1
15721,5
15722,4
15723,6
15724,2
15725,6
15726,5
15727,0
15728,4
15729,1
15730,3
15731,2
15732,4
15733,5
15734,2
15735,0
15736,1
15737,4
15738,1
15739,2
15740,4
15741,4
15742,1
15743,0
15744,4
15745,2
15746,0
15747,1
15748,5
15749,0
15750,3
15751,3
15752,2
15753,6
15754,1
15755,6
15756,4
15757,6
15758,3
15759,3
15760,2
15761,0
15762,1
15763,4
15764,0
15765,2
15766,2
15767,3
15768,5
15769,3
15770,2
15771,2
15772,4
15773,4
15774,3
15775,3
15776,2
15777,1
15778,4
15779,3
15780,0
15781,5
15782,4
15783,5
15784,3
15785,5
15786,3
15787,6
15788,0
15789,6
15790,1
15791,1
15792,0
15793,0
15794,5
15795,1
15796,0
15797,2
15798,4
15799,0
15800,6
15801,4
15802,5
15803,5
15804,3
15805,0
15806,3
15807,5
15808,2
15809,4
15810,3
15811,3
15812,3
15813,3
15814,2
15815,1
15816,6
15817,4
15818,4
15819,1
15820,0
15821,0
15822,1
15823,5
15824,2
15825,4
15826,0
15827,0
15828,5
15829,4
15830,4
15831,2
15832,3
15833,3
15834,0
15835,3
15836,2
15837,2
15838,2
15839,5
15840,2
15841,4
15842,0
15843,4
15844,6
15845,3
15846,4
15847,5
15848,5
15849,2
15850,1
15851,2
15852,1
15853,1
15854,5
15855,4
15856,5
15857,3
15858,5
15859,4
15860,2
15861,2
15862,5
15863,5
15864,4
15865,4
15866,4
15867,3
15868,3
15869,4
15870,5
15871,0
15872,1
15873,2
15874,4
15875,4
15876,1
15877,4
15878,6
15879,2
15880,2
15881,3
15882,0
15883,2
15884,4
15885,0
15886,3
15887,0
15888,6
15889,1
15890,3
15891,5
15892,4
15893,3
15894,3
15895,5
15896,3
15897,5
15898,2
15899,3
15900,1
15901,5
15902,4
15903,5
15904,0
15905,2
15906,1
15907,0
15908,2
15909,3
15910,1
15911,4
15912,0
15913,4
15914,5
15915,1
15916,0
15917,1
15918,6
15919,4
15920,3
15921,6
15922,1
15923,3
15924,0
15925,1
15926,1
15927,3
15928,4
15929,1
15930,4
15931,1
15932,0
15933,0
15934,1
15935,0
15936,4
15937,3
15938,3
15939,4
15940,2
15941,5
15942,1
15943,5
15944,6
15945,4
15946,1
15947,5
15948,0
15949,5
15950,0
15951,6
15952,2
15953,2
15954,2
15955,5
15956,3
15957,2
15958,0
15959,5
15960,0
15961,5
15962,5
15963,3
15964,3
15965,4
15966,0
15967,1
15968,4
15969,6
15970,2
15971,5
15972,6
15973,5
15974,6
15975,5
15976,3
15977,2
15978,3
15979,4
15980,0
15981,5
15982,0
15983,5
15984,5
15985,5
15986,4
15987,2
15988,5
15989,2
15990,4
15991,0
15992,3
15993,1
15994,3
15995,2
15996,2
15997,4
15998,3
15999,0
16000,1
16001,2
16002,5
16003,0
16004,5
16005,5
16006,5
16007,1
16008,0
16009,6
16010,3
16011,1
16012,4
16013,3
16014,5
16015,6
16016,6
16017,3
16018,4
16019,5
16020,2
16021,3
16022,3
16023,0
16024,5
16025,0
16026,4
16027,4
16028,2
16029,3
16030,4
16031,4
16032,2
16033,2
16034,4
16035,1
16036,1
16037,4
16038,4
16039,3
16040,0
16041,1
16042,3
16043,5
16044,6
16045,1
16046,5
16047,0
16048,4
16049,2
16050,5
16051,4
16052,2
16053,2
16054,0
16055,2
16056,2
16057,6
16058,0
16059,1
16060,2
16061,0
16062,4
16063,5
16064,1
16065,4
16066,0
16067,2
16068,3
16069,1
16070,3
16071,3
16072,6
16073,1
16074,6
16075,2
16076,2
16077,0
16078,0
16079,3
16080,5
16081,1
16082,4
16083,0
16084,2
16085,0
16086,5
16087,6
16088,1
16089,2
16090,2
16091,3
16092,4
16093,1
16094,6
16095,0
16096,0
16097,3
16098,2
16099,4
16100,6
16101,4
16102,3
16103,1
16104,0
16105,3
16106,0
16107,5
16108,0
16109,0
16110,2
16111,4
16112,1
16113,0
16114,5
16115,1
16116,5
16117,1
16118,5
16119,2
16120,5
16121,1
16122,4
16123,0
16124,0
16125,1
16126,0
16127,1
16128,5
16129,4
16130,4
16131,1
16132,5
16133,6
16134,3
16135,5
16136,3
16137,3
16138,1
16139,5
16140,4
16141,0
16142,5
16143,3
16144,6
16145,4
16146,3
16147,4
16148,3
16149,6
16150,0
16151,3
16152,5
16153,0
16154,1
16155,3
16156,5
16157,1
16158,5
16159,3
16160,4
16161,1
16162,4
16163,4
16164,3
16165,3
16166,4
16167,4
16168,1
16169,4
16170,1
16171,1
16172,4
16173,6
16174,0
16175,1
16176,6
16177,6
16178,4
16179,5
16180,4
16181,1
16182,5
16183,2
16184,3
16185,2
16186,0
16187,2
16188,2
16189,6
16190,0
16191,1
16192,5
16193,5
16194,3
16195,1
16196,4
16197,0
16198,4
16199,4
16200,6
16201,3
16202,3
16203,3
16204,2
16205,5
16206,2
16207,4
16208,6
16209,4
16210,1
16211,1
16212,4
16213,5
16214,1
16215,5
16216,0
16217,3
16218,6
16219,1
16220,1
16221,5
16222,0
16223,5
16224,2
16225,2
16226,4
16227,0
16228,6
16229,2
16230,4
16231,4
16232,3
16233,2
16234,3
16235,6
16236,4
16237,6
16238,0
16239,2
16240,1
16241,0
16242,3
16243,2
16244,2
16245,1
16246,3
16247,3
16248,5
16249,3
16250,3
16251,1
16252,5
16253,0
16254,0
16255,0
16256,3
16257,5
16258,5
16259,4
16260,1
16261,2
16262,1
16263,0
16264,2
16265,5
16266,3
16267,5
16268,3
16269,3
16270,5
16271,3
16272,6
16273,4
16274,3
16275,2
16276,3
16277,4
16278,6
16279,3
16280,3
16281,2
16282,3
16283,5
16284,1
16285,2
16286,5
16287,2
16288,3
16289,0
16290,2
16291,3
16292,0
16293,4
16294,1
16295,5
16296,5
16297,3
16298,0
16299,0
16300,1
16301,5
16302,2
16303,1
16304,4
16305,1
16306,5
16307,1
16308,1
16309,3
16310,3
16311,5
16312,1
16313,5
16314,4
16315,2
16316,0
16317,1
16318,4
16319,6
16320,2
16321,0
16322,2
16323,5
16324,3
16325,0
16326,0
16327,2
16328,5
16329,1
16330,1
16331,0
16332,5
16333,3
16334,1
16335,2
16336,2
16337,2
16338,1
16339,5
16340,5
16341,4
16342,5
16343,2
16344,3
16345,5
16346,0
16347,1
16348,1
16349,0
16350,3
16351,5
16352,3
16353,4
16354,5
16355,3
16356,2
16357,5
16358,2
16359,4
16360,1
16361,3
16362,0
16363,5
16364,4
16365,4
16366,0
16367,4
16368,0
16369,0
16370,3
16371,5
16372,1
16373,3
16374,4
16375,4
16376,3
16377,5
16378,6
16379,2
16380,3
16381,0
16382,1
16383,4
16384,0
16385,1
16386,2
16387,2
16388,3
16389,2
16390,0
16391,5
16392,6
16393,3
16394,2
16395,0
16396,4
16397,2
16398,5
16399,1
16400,0
16401,0
16402,3
16403,2
16404,3
16405,5
16406,4
16407,2
16408,0
16409,4
16410,4
16411,1
16412,4
16413,0
16414,1
16415,2
16416,5
16417,5
16418,4
16419,1
16420,5
16421,2
16422,5
16423,1
16424,0
16425,4
16426,3
16427,2
16428,5
16429,0
16430,3
16431,1
16432,5
16433,5
16434,1
16435,2
16436,1
16437,1
16438,4
16439,0
16440,1
16441,5
16442,3
16443,5
16444,5
16445,3
16446,5
16447,3
16448,4
16449,1
16450,1
16451,2
16452,5
16453,3
16454,6
16455,2
16456,5
16457,4
16458,1
16459,1
16460,2
16461,3
16462,0
16463,6
16464,1
16465,5
16466,3
16467,5
16468,3
16469,4
16470,4
16471,5
16472,0
16473,4
16474,3
16475,0
16476,4
16477,5
16478,3
16479,5
16480,0
16481,1
16482,4
16483,3
16484,0
16485,6
16486,2
16487,1
16488,3
16489,2
16490,3
16491,3
16492,3
16493,5
16494,3
16495,3
16496,5
16497,5
16498,3
16499,5
16500,1
16501,0
16502,4
16503,2
16504,1
16505,4
16506,3
16507,3
16508,1
16509,2
16510,2
16511,4
16512,4
16513,2
16514,3
16515,5
16516,2
16517,4
16518,1
16519,3
16520,5
16521,5
16522,3
16523,3
16524,0
16525,0
16526,2
16527,3
16528,4
16529,5
16530,5
16531,4
16532,3
16533,4
16534,3
16535,4
16536,4
16537,2
16538,5
16539,4
16540,2
16541,5
16542,2
16543,3
16544,2
16545,6
16546,3
16547,3
16548,3
16549,0
16550,3
16551,0
16552,4
16553,0
16554,4
16555,2
16556,1
16557,5
16558,3
16559,5
16560,1
16561,4
16562,5
16563,0
16564,1
16565,1
16566,0
16567,0
16568,0
16569,3
16570,1
16571,5
16572,4
16573,4
16574,3
16575,0
16576,5
16577,2
16578,1
16579,5
16580,6
16581,5
16582,5
16583,5
16584,5
16585,3
16586,2
16587,0
16588,6
16589,3
16590,2
16591,0
16592,3
16593,1
16594,1
16595,5
16596,5
16597,1
16598,6
16599,2
16600,4
16601,1
16602,1
16603,1
16604,3
16605,2
16606,5
16607,2
16608,1
16609,3
16610,2
16611,2
16612,2
16613,5
16614,2
16615,2
16616,2
16617,3
16618,1
16619,5
16620,3
16621,5
16622,0
16623,6
16624,0
16625,1
16626,3
16627,2
16628,1
16629,0
16630,3
16631,2
16632,1
16633,5
16634,0
16635,1
16636,5
16637,3
16638,4
16639,0
16640,5
16641,1
16642,4
16643,1
16644,4
16645,3
16646,2
16647,2
16648,2
16649,3
16650,4
16651,1
16652,5
16653,2
16654,4
16655,5
16656,1
16657,3
16658,5
16659,1
16660,5
16661,2
16662,1
16663,2
16664,2
16665,0
16666,2
16667,1
16668,2
16669,3
16670,0
16671,4
16672,2
16673,2
16674,2
16675,5
16676,4
16677,3
16678,2
16679,3
16680,4
16681,2
16682,3
16683,1
16684,5
16685,6
16686,4
16687,1
16688,4
16689,3
16690,5
16691,2
16692,4
16693,1
16694,3
16695,2
16696,4
16697,4
16698,5
16699,4
16700,3
16701,3
16702,6
16703,0
16704,5
16705,5
16706,1
16707,0
16708,5
16709,0
16710,0
16711,5
16712,5
16713,6
16714,1
16715,1
16716,0
16717,0
16718,2
16719,4
16720,4
16721,2
16722,5
16723,2
16724,3
16725,4
16726,2
16727,5
16728,3
16729,5
16730,1
16731,6
16732,2
16733,4
16734,1
16735,1
16736,5
16737,1
16738,4
16739,4
16740,5
16741,3
16742,6
16743,2
16744,0
16745,5
16746,5
16747,1
16748,1
16749,1
16750,1
16751,0
16752,6
16753,5
16754,1
16755,5
16756,6
16757,0
16758,3
16759,2
16760,1
16761,0
16762,4
16763,1
16764,1
16765,1
16766,0
16767,0
16768,5
16769,3
16770,1
16771,0
16772,4
16773,2
16774,2
16775,5
16776,0
16777,2
16778,2
16779,3
16780,3
16781,5
16782,4
16783,2
16784,3
16785,6
16786,2
16787,5
16788,5
16789,2
16790,5
16791,6
16792,4
16793,0
16794,1
16795,5
16796,2
16797,3
16798,3
16799,0
16800,3
16801,2
16802,0
16803,2
16804,1
16805,5
16806,3
16807,3
16808,3
16809,2
16810,3
16811,4
16812,2
16813,3
16814,4
16815,5
16816,2
16817,5
16818,5
16819,5
16820,1
16821,4
16822,0
16823,5
16824,3
16825,1
16826,3
16827,0
16828,3
16829,0
16830,4
16831,3
16832,5
16833,0
16834,5
16835,0
16836,3
16837,3
16838,4
16839,1
16840,3
16841,3
16842,5
16843,2
16844,0
16845,6
16846,2
16847,0
16848,1
16849,3
16850,5
16851,2
16852,1
16853,5
16854,0
16855,5
16856,2
16857,5
16858,1
16859,5
16860,0
16861,4
16862,4
16863,2
16864,3
16865,0
16866,2
16867,2
16868,1
16869,0
16870,6
16871,5
16872,4
16873,6
16874,2
16875,4
16876,5
16877,2
16878,0
16879,4
16880,3
16881,2
16882,3
16883,5
16884,0
16885,3
16886,1
16887,0
16888,4
16889,1
16890,4
16891,2
16892,2
16893,0
16894,0
16895,4
16896,5
16897,2
16898,5
16899,4
16900,5
16901,1
16902,6
16903,4
16904,2
16905,4
16906,3
16907,3
16908,4
16909,6
16910,3
16911,3
16912,2
16913,1
16914,1
16915,4
16916,0
16917,0
16918,4
16919,2
16920,3
16921,2
16922,0
16923,5
16924,4
16925,3
16926,6
16927,4
16928,2
16929,1
16930,5
16931,4
16932,1
16933,3
16934,5
16935,5
16936,3
16937,3
16938,2
16939,0
16940,0
16941,3
16942,3
16943,0
16944,1
16945,5
16946,1
16947,5
16948,0
16949,4
16950,3
16951,1
16952,0
16953,3
16954,5
16955,0
16956,2
16957,5
16958,3
16959,6
16960,5
16961,1
16962,2
16963,6
16964,3
16965,4
16966,3
16967,0
16968,3
16969,5
16970,1
16971,5
16972,1
16973,5
16974,4
16975,5
16976,5
16977,5
16978,1
16979,3
16980,1
16981,2
16982,0
16983,4
16984,3
16985,4
16986,3
16987,4
16988,5
16989,0
16990,6
16991,3
16992,3
